id,company_id_datasetA,number_matches_datasetB,valid
4282,301893,1,true
4283,301907,1,true
4284,301956,1,true
4285,301959,2,true
4286,301977,1,true
4287,301985,1,true
4288,302015,1,true
4289,302063,1,true
4290,302107,2,true
4291,302112,1,true
4292,302161,1,true
4293,302172,1,true
4294,302200,1,true
4295,302262,1,true
4296,302269,1,true
4297,302324,1,true
4298,302367,2,true
4299,302372,1,true
4300,302460,3,true
4301,302503,42,true
4302,302516,1,true
4303,302519,3,true
4304,302560,1,true
4305,302613,2,true
4306,302618,1,true
4307,302673,2,true
4308,302710,2,true
4309,302790,1,true
4310,302794,3,true
4311,302830,1,true
4312,302900,1,true
4313,302917,1,true
4314,302928,1,true
4315,302940,1,true
4316,302973,1,true
4317,303012,1,true
4318,303097,1,true
4319,303184,2,true
4320,303204,1,true
4321,303278,1,true
4322,303354,1,true
4323,303391,3,true
4324,303395,1,true
4325,303411,1,true
4326,303439,1,true
4327,303456,1,true
4328,303465,2,true
4329,303486,1,true
4330,303544,1,true
4331,303590,3,true
4332,303598,1,true
4333,303657,1,true
4334,303683,1,true
4335,303697,1,true
4336,303707,2,true
4337,303829,3,true
4338,303860,1,true
4339,303876,1,true
4340,303900,1,true
4341,303903,1,true
4342,304045,7,true
4343,304132,3,true
4344,304138,5,true
4345,304272,2,true
4346,304308,1,true
4347,304313,1,true
4348,304345,1,true
4349,304381,1,true
4350,304441,1,true
4351,304592,1,true
4352,304638,1,true
4353,304643,1,true
4354,304645,1,true
4355,304680,1,true
4356,304777,2,true
4357,304796,1,true
4358,304810,2,true
4359,304872,2,true
4360,304888,2,true
4361,304941,2,true
4362,304993,2,true
4363,305069,1,true
4364,305070,1,true
4365,305119,2,true
4366,305137,1,true
4367,305149,1,true
4368,305159,1,true
4369,305184,2,true
4370,305213,1,true
4371,305252,3,true
4372,305285,1,true
4373,305404,2,true
4374,305495,3,true
4375,305570,42,true
4376,305617,1,true
4377,305705,2,true
4378,305709,1,true
4379,305751,1,true
4380,305788,1,true
4381,305798,4,true
4382,305812,1,true
4383,305822,1,true
4384,305857,1,true
4385,305953,1,true
4386,306027,1,true
4387,306030,1,true
4388,306084,1,true
4389,306087,2,true
4390,306091,2,true
4391,306113,1,true
4392,306240,1,true
4393,306368,1,true
4394,306432,1,true
4395,306455,1,true
4396,306492,1,true
4397,306609,1,true
4398,306629,1,true
4399,306727,1,true
4400,306781,4,true
4401,306810,1,true
4402,306862,3,true
4403,306884,1,true
4404,306928,1,true
4405,306935,1,true
4406,307029,2,true
4407,307147,1,true
4408,307205,1,true
4409,307222,2,true
4410,307241,1,true
4411,307271,42,true
4412,307292,1,true
4413,307310,42,true
4414,307364,1,true
4415,307455,1,true
4416,307498,7,true
4417,307506,1,true
4418,307521,1,true
4419,307624,1,true
4420,307626,1,true
4421,307664,1,true
4422,307685,1,true
4423,307801,1,true
4424,307856,1,true
4425,307868,1,true
4426,307884,1,true
4427,307896,1,true
4428,307939,2,true
4429,307996,1,true
4430,308051,1,true
4431,308202,1,true
4432,308268,1,true
4433,308322,1,true
4434,308597,1,true
4435,308622,2,true
4436,308652,1,true
4437,308661,1,true
4438,308665,1,true
4439,308668,1,true
4440,308679,1,true
4441,308706,1,true
4442,308859,1,true
4443,308952,1,true
4444,309483,1,true
4445,309619,4,true
4446,309862,2,true
4447,309914,1,true
4448,309986,1,true
4449,309993,3,true
4450,310013,1,true
4451,310140,3,true
4452,310145,2,true
4453,310156,2,true
4454,310213,1,true
4455,310245,3,true
4456,310248,1,true
4457,310308,1,true
4458,310323,1,true
4459,310383,1,true
4460,310410,4,true
4461,310696,2,true
4462,310712,1,true
4463,310792,1,true
4464,310913,2,true
4465,311066,3,true
4466,311086,1,true
4467,311161,1,true
4468,311321,13,true
4469,311593,4,true
4470,311748,10,true
4471,313281,1,true
4472,313656,1,true
4473,314378,1,true
4474,315508,1,true
4475,315516,1,true
4476,316191,1,true
4477,316773,1,true
4478,316783,1,true
4479,317191,1,true
4480,317636,2,true
4481,317638,5,true
4482,317690,1,true
4483,317705,1,true
4484,317719,3,true
4485,317724,1,true
4486,317725,1,true
4487,317727,1,true
4488,317748,3,true
4489,317769,10,true
4490,317775,2,true
4491,317783,3,true
4492,317785,1,true
4493,317823,1,true
4494,317834,1,true
4495,317845,1,true
4496,317886,2,true
4497,317891,2,true
4498,317903,2,true
4499,317921,3,true
4500,317937,1,true
4501,317966,1,true
4502,318024,2,true
4503,318030,1,true
4504,318062,1,true
4505,318074,1,true
4506,318076,1,true
4507,318089,1,true
4508,318117,1,true
4509,318157,2,true
4510,318164,1,true
4511,318242,2,true
4512,319214,1,true
4513,319275,1,true
4514,319525,1,true
4515,319547,1,true
4516,319557,2,true
4517,319586,1,true
4518,319610,1,true
4519,319680,1,true
4520,319703,2,true
4521,319808,1,true
4522,319842,2,true
4523,319851,1,true
4524,319868,2,true
4525,319914,1,true
4526,320049,1,true
4527,320107,1,true
4528,320324,1,true
4529,320342,1,true
4530,320433,1,true
4531,320450,1,true
4532,320516,1,true
4533,320577,3,true
4534,320689,1,true
4535,320710,1,true
4536,320755,1,true
4537,320762,1,true
4538,320790,1,true
4539,320854,3,true
4540,321141,1,true
4541,321247,2,true
4542,321291,1,true
4543,321305,2,true
4544,321415,1,true
4545,321548,1,true
4546,321580,1,true
4547,321600,1,true
4548,321657,1,true
4549,321685,1,true
4550,321706,2,true
4551,321788,1,true
4552,321795,2,true
4553,321872,1,true
4554,321934,1,true
4555,321953,1,true
4556,322058,3,true
4557,322074,2,true
4558,322112,1,true
4559,322182,2,true
4560,322251,3,true
4561,322254,3,true
4562,322374,2,true
4563,322798,2,true
4564,322867,2,true
4565,322873,1,true
4566,322933,3,true
4567,323004,1,true
4568,323157,1,true
4569,323471,1,true
4570,323696,1,true
4571,323992,1,true
4572,324166,1,true
4573,324362,1,true
4574,324632,9,true
4575,324675,1,true
4576,324696,1,true
4577,324793,1,true
4578,324917,1,true
4579,329303,1,true
4580,329310,2,true
4581,329358,3,true
4582,329425,2,true
4583,329433,2,true
4584,329439,1,true
4585,329506,8,true
4586,329650,2,true
4587,329898,1,true
4588,330181,3,true
4589,330287,1,true
4590,330289,2,true
4591,330298,1,true
4592,330384,1,true
4593,330417,2,true
4594,330496,1,true
4595,330606,1,true
4596,330615,1,true
4597,330626,1,true
4598,330743,1,true
4599,330750,1,true
4600,331090,2,true
4601,331093,1,true
4602,331241,1,true
4603,331282,2,true
4604,331391,1,true
4605,331404,1,true
4606,331405,3,true
4607,331702,1,true
4608,331742,2,true
4609,331755,4,true
4610,331772,1,true
4611,331857,1,true
4612,332790,1,true
4613,332910,1,true
4614,332927,13,true
4615,332971,2,true
4616,332980,1,true
4617,333008,9,true
4618,333015,2,true
4619,333117,3,true
4620,333200,1,true
4621,333226,1,true
4622,333244,4,true
4623,333288,1,true
4624,333290,1,true
4625,333315,6,true
4626,333356,1,true
4627,333398,8,true
4628,333448,1,true
4629,333510,1,true
4630,333519,3,true
4631,333556,3,true
4632,333753,1,true
4633,333777,2,true
4634,333792,3,true
4635,333802,1,true
4636,333806,4,true
4637,333809,1,true
4638,333815,2,true
4639,333817,3,true
4640,333874,1,true
4641,334100,3,true
4642,334211,5,true
4643,334326,1,true
4644,334352,1,true
4645,334856,1,true
4646,335920,1,true
4647,337290,1,true
4648,339799,1,true
4649,339802,1,true
4650,341064,1,true
4651,342162,1,true
4652,342228,12,true
4653,342240,2,true
4654,342300,3,true
4655,342314,1,true
4656,342315,1,true
4657,342324,2,true
4658,342331,1,true
4659,342338,1,true
4660,342427,2,true
4661,342435,3,true
4662,342453,1,true
4663,342471,1,true
4664,342514,2,true
4665,342647,1,true
4666,342705,2,true
4667,342723,1,true
4668,342771,1,true
4669,342833,1,true
4670,343118,2,true
4671,343158,1,true
4672,343241,1,true
4673,343362,5,true
4674,343394,1,true
4675,343413,2,true
4676,343418,1,true
4677,343433,3,true
4678,343461,2,true
4679,343613,1,true
4680,343638,10,true
4681,343690,2,true
4682,343870,3,true
4683,343892,2,true
4684,344005,1,true
4685,344013,1,true
4686,344041,1,true
4687,344182,1,true
4688,344230,1,true
4689,344679,2,true
4690,344799,1,true
4691,344823,1,true
4692,344880,1,true
4693,344940,1,true
4694,345192,1,true
4695,345300,1,true
4696,345601,1,true
4697,345803,1,true
4698,349431,1,true
4699,349648,3,true
4700,349650,1,true
4701,349656,5,true
4702,349698,2,true
4703,349737,1,true
4704,349762,1,true
4705,349771,1,true
4706,349774,4,true
4707,349794,1,true
4708,349817,1,true
4709,349839,4,true
4710,349899,1,true
4711,349990,1,true
4712,350000,3,true
4713,350020,13,true
4714,350028,1,true
4715,350046,1,true
4716,350049,1,true
4717,350075,1,true
4718,350138,1,true
4719,350149,1,true
4720,350153,1,true
4721,350160,1,true
4722,350180,3,true
4723,350195,1,true
4724,350248,1,true
4725,350269,2,true
4726,350275,1,true
4727,350288,2,true
4728,350293,1,true
4729,350314,1,true
4730,350332,1,true
4731,350336,1,true
4732,350407,4,true
4733,350428,1,true
4734,350501,1,true
4735,350517,1,true
4736,350565,1,true
4737,350567,1,true
4738,350569,1,true
4739,350580,1,true
4740,350607,1,true
4741,350608,2,true
4742,350687,1,true
4743,350711,6,true
4744,350742,8,true
4745,350832,1,true
4746,350868,1,true
4747,350875,1,true
4748,350893,1,true
4749,350896,2,true
4750,350901,2,true
4751,350935,1,true
4752,350946,3,true
4753,350976,1,true
4754,350984,3,true
4755,351019,3,true
4756,351069,1,true
4757,351086,1,true
4758,351089,1,true
4759,351283,1,true
4760,351292,1,true
4761,351361,1,true
4762,351457,1,true
4763,351530,1,true
4764,351593,1,true
4765,351610,1,true
4766,351615,3,true
4767,351628,2,true
4768,351639,2,true
4769,351650,2,true
4770,351675,6,true
4771,351731,5,true
4772,351756,7,true
4773,351817,1,true
4774,351846,1,true
4775,351849,1,true
4776,351914,2,true
4777,351931,1,true
4778,351965,5,true
4779,351981,1,true
4780,352035,1,true
4781,352070,1,true
4782,352128,3,true
4783,352149,1,true
4784,352153,2,true
4785,352175,9,true
4786,352203,1,true
4787,352216,3,true
4788,352222,2,true
4789,352258,6,true
4790,352344,1,true
4791,352357,1,true
4792,352371,2,true
4793,352392,2,true
4794,352406,1,true
4795,352467,2,true
4796,352504,1,true
4797,352557,1,true
4798,352562,2,true
4799,352574,1,true
4800,352583,3,true
4801,352587,2,true
4802,352638,4,true
4803,352746,2,true
4804,352749,3,true
4805,352768,3,true
4806,352771,2,true
4807,352781,1,true
4808,352784,1,true
4809,352861,1,true
4810,352899,1,true
4811,352963,1,true
4812,352967,1,true
4813,352987,3,true
4814,353023,1,true
4815,353051,3,true
4816,353087,1,true
4817,353139,6,true
4818,353172,1,true
4819,353180,2,true
4820,353247,1,true
4821,353401,2,true
4822,354073,3,true
4823,354080,1,true
4824,354086,1,true
4825,354101,1,true
4826,354104,5,true
4827,354117,8,true
4828,354132,6,true
4829,354176,3,true
4830,354186,1,true
4831,354199,2,true
4832,354236,1,true
4833,354238,1,true
4834,354272,1,true
4835,354381,1,true
4836,354419,1,true
4837,354423,1,true
4838,354556,1,true
4839,354576,1,true
4840,354577,1,true
4841,354613,1,true
4842,354899,3,true
4843,354949,2,true
4844,355228,1,true
4845,355289,1,true
4846,355314,1,true
4847,355424,1,true
4848,355452,1,true
4849,355521,2,true
4850,355980,1,true
4851,356168,2,true
4852,356207,2,true
4853,356249,3,true
4854,356539,1,true
4855,356540,2,true
4856,356560,1,true
4857,356742,2,true
4858,356856,2,true
4859,356936,1,true
4860,356996,2,true
4861,357022,1,true
4862,357105,2,true
4863,357140,1,true
4864,357381,1,true
4865,357391,1,true
4866,357441,1,true
4867,357492,1,true
4868,357511,1,true
4869,357980,1,true
4870,358004,1,true
4871,358042,1,true
4872,358055,2,true
4873,358189,1,true
4874,358462,1,true
4875,358505,1,true
4876,358670,1,true
4877,358737,1,true
4878,359045,1,true
4879,359046,1,true
4880,359068,2,true
4881,359118,1,true
4882,359121,1,true
4883,359291,1,true
4884,359324,1,true
4885,359434,1,true
4886,359521,3,true
4887,359647,1,true
4888,359728,1,true
4889,359886,1,true
4890,359993,1,true
4891,359998,1,true
4892,360023,3,true
4893,360124,1,true
4894,360147,2,true
4895,360177,1,true
4896,360706,1,true
4897,360841,1,true
4898,360875,3,true
4899,360916,1,true
4900,360948,1,true
4901,360950,2,true
4902,361157,1,true
4903,361167,1,true
4904,361283,1,true
4905,361437,1,true
4906,361466,1,true
4907,361514,1,true
4908,361699,1,true
4909,362175,1,true
4910,362325,1,true
4911,362332,1,true
4912,362334,2,true
4913,362482,1,true
4914,362642,1,true
4915,362939,1,true
4916,363296,1,true
4917,363339,1,true
4918,363582,1,true
4919,363591,2,true
4920,363605,1,true
4921,363733,1,true
4922,363906,2,true
4923,363924,1,true
4924,363980,1,true
4925,364133,1,true
4926,365392,1,true
4927,365471,1,true
4928,365728,1,true
4929,366055,1,true
4930,366078,1,true
4931,366121,4,true
4932,366356,7,true
4933,366448,1,true
4934,366553,3,true
4935,366648,4,true
4936,366710,1,true
4937,366874,4,true
4938,366877,1,true
4939,366879,4,true
4940,366891,2,true
4941,366897,2,true
4942,366905,4,true
4943,366907,1,true
4944,366918,1,true
4945,366919,8,true
4946,366922,2,true
4947,366938,3,true
4948,366939,3,true
4949,366949,2,true
4950,366950,12,true
4951,366984,10,true
4952,366989,7,true
4953,366991,7,true
4954,366993,1,true
4955,367004,3,true
4956,367006,2,true
4957,367007,1,true
4958,367013,1,true
4959,367031,3,true
4960,367034,1,true
4961,367042,2,true
4962,367046,1,true
4963,367069,1,true
4964,367072,4,true
4965,367074,1,true
4966,367084,4,true
4967,367141,13,true
4968,367152,10,true
4969,367154,1,true
4970,367158,1,true
4971,367179,16,true
4972,367185,3,true
4973,367189,1,true
4974,367198,7,true
4975,367201,1,true
4976,367234,7,true
4977,367239,1,true
4978,367244,12,true
4979,367246,1,true
4980,367265,11,true
4981,367268,1,true
4982,367274,16,true
4983,367296,2,true
4984,367300,2,true
4985,367316,3,true
4986,367333,1,true
4987,367340,1,true
4988,367349,8,true
4989,367373,12,true
4990,367377,3,true
4991,367378,3,true
4992,367396,16,true
4993,367397,1,true
4994,367405,6,true
4995,367423,1,true
4996,367430,1,true
4997,367448,2,true
4998,367449,1,true
4999,367457,4,true
5000,367458,2,true
5001,367461,3,true
5002,367466,10,true
5003,367477,1,true
5004,367482,1,true
5005,367483,2,true
5006,367486,1,true
5007,367489,5,true
5008,367523,1,true
5009,367527,12,true
5010,367539,2,true
5011,367542,2,true
5012,367543,1,true
5013,367544,8,true
5014,367545,1,true
5015,367570,4,true
5016,367572,1,true
5017,367573,1,true
5018,367594,1,true
5019,367614,1,true
5020,367632,12,true
5021,367645,1,true
5022,367649,3,true
5023,367661,1,true
5024,367670,3,true
5025,367673,16,true
5026,367675,2,true
5027,367686,3,true
5028,367700,2,true
5029,367703,2,true
5030,367708,2,true
5031,367710,7,true
5032,367716,3,true
5033,367730,10,true
5034,367732,7,true
5035,367737,8,true
5036,367743,5,true
5037,367745,6,true
5038,367750,16,true
5039,367751,1,true
5040,367753,4,true
5041,367754,2,true
5042,367756,4,true
5043,367760,1,true
5044,367782,1,true
5045,367784,3,true
5046,367795,3,true
5047,367844,1,true
5048,367846,11,true
5049,367874,1,true
5050,367883,2,true
5051,367893,1,true
5052,367901,7,true
5053,367930,2,true
5054,367948,4,true
5055,367950,1,true
5056,367952,2,true
5057,367970,4,true
5058,367973,1,true
5059,367982,1,true
5060,367989,3,true
5061,367994,1,true
5062,367997,5,true
5063,368007,2,true
5064,368020,1,true
5065,368021,2,true
5066,368049,2,true
5067,368054,4,true
5068,368060,1,true
5069,368070,11,true
5070,368080,3,true
5071,368081,5,true
5072,368088,1,true
5073,368098,3,true
5074,368101,3,true
5075,368102,4,true
5076,368105,4,true
5077,368108,1,true
5078,368117,1,true
5079,368152,1,true
5080,368185,8,true
5081,368188,2,true
5082,368199,1,true
5083,368226,3,true
5084,368233,12,true
5085,368234,2,true
5086,368246,3,true
5087,368256,3,true
5088,368266,7,true
5089,368269,3,true
5090,368271,2,true
5091,368276,1,true
5092,368282,1,true
5093,368285,10,true
5094,368310,10,true
5095,368316,4,true
5096,368340,7,true
5097,368360,1,true
5098,368364,4,true
5099,368368,8,true
5100,368371,5,true
5101,368374,4,true
5102,368377,1,true
5103,368380,7,true
5104,368383,10,true
5105,368398,1,true
5106,368429,6,true
5107,368431,16,true
5108,368446,1,true
5109,368464,4,true
5110,368475,1,true
5111,368508,10,true
5112,368535,2,true
5113,368542,7,true
5114,368545,3,true
5115,368552,1,true
5116,368564,4,true
5117,368566,4,true
5118,368568,2,true
5119,368583,2,true
5120,368593,1,true
5121,368609,1,true
5122,368610,3,true
5123,368638,5,true
5124,368642,7,true
5125,368657,1,true
5126,368659,2,true
5127,368661,3,true
5128,368666,2,true
5129,368694,1,true
5130,368697,1,true
5131,368707,1,true
5132,368709,3,true
5133,368710,13,true
5134,368716,2,true
5135,368751,3,true
5136,368752,5,true
5137,368771,1,true
5138,368773,3,true
5139,368774,3,true
